territory_id,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
233,9,0,12,9,15,12,12,12,12,12,12,9,9,9,9,0,3,3,3,3,3,3,3,3
234,10,10,10,10,10,1,1,1,14,14,14,14,14,14,14,14,14,14,11,1,11,11,8,11
235,15,0,0,15,15,12,12,9,6,6,6,6,6,8,0,0,3,3,3,3,3,21,4,0
236,10,10,10,10,10,10,10,1,14,10,10,14,14,14,14,14,14,8,11,1,11,11,8,11
237,9,15,15,15,1,1,15,9,9,9,1,3,3,3,1,1,1,9,1,1,18,18,18,18
238,4,0,0,3,6,6,12,12,12,12,6,6,6,8,0,0,3,3,3,6,3,21,4,21
239,0,9,6,6,12,12,12,12,12,12,10,8,9,9,8,8,16,16,3,3,3,3,8,3
240,9,9,12,9,9,9,9,9,9,9,10,9,9,9,8,8,8,3,3,3,3,3,8,3
241,9,9,9,9,9,9,10,9,12,9,10,10,14,9,10,9,8,8,3,3,19,8,8,19
242,15,15,15,15,15,12,12,12,9,6,9,9,9,6,9,8,3,3,3,3,3,3,3,3
243,15,15,15,15,15,12,12,1,9,1,1,1,9,1,3,3,1,9,1,1,6,3,1,18
269,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
270,10,10,10,10,10,9,10,10,10,10,10,10,14,14,14,14,14,11,11,8,11,8,8,8
271,9,12,6,6,12,6,10,10,10,12,10,8,8,9,10,8,8,3,3,16,8,4,8,8
272,1,15,15,15,15,15,15,15,9,9,9,9,3,3,3,3,3,6,3,6,18,4,3,6
273,20,3,3,3,3,3,3,3,3,3,6,6,6,6,3,3,3,3,6,6,18,4,6,6
274,1,6,12,3,0,3,6,6,6,6,12,0,8,6,8,8,3,3,0,0,4,6,8,6
275,0,12,12,15,15,3,12,12,9,12,6,6,9,9,0,3,3,3,4,3,3,4,4,4
276,1,6,12,15,12,12,12,12,5,6,9,9,8,8,9,8,8,3,6,3,3,8,3,3
277,20,15,3,15,15,3,12,12,3,6,9,6,1,6,9,3,3,3,6,22,3,3,0,6
278,7,7,7,7,7,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
279,3,15,3,15,15,3,12,12,6,6,9,9,8,10,0,8,9,3,3,3,3,21,4,4
280,6,12,12,15,9,12,12,12,4,12,12,9,9,9,9,8,3,3,3,3,3,4,4,3
281,3,15,12,15,15,3,12,12,12,12,9,9,9,9,9,3,3,3,8,3,8,21,3,3
282,20,20,12,15,15,3,12,12,3,4,12,4,8,9,9,3,8,3,6,3,3,3,4,3
283,3,15,15,15,3,3,3,3,9,6,10,6,6,1,3,9,9,6,3,19,19,19,4,6
284,9,15,15,9,3,3,15,9,9,9,9,3,1,1,9,9,9,9,3,19,19,19,4,6
285,4,4,20,4,0,6,0,6,6,0,0,0,0,0,4,4,4,0,0,0,4,0,0,21
287,4,4,4,0,0,6,6,0,0,0,0,0,4,0,4,4,0,0,0,0,22,0,16,16
288,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21
289,4,4,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,16,0,21,16
290,4,4,20,4,4,4,0,0,4,4,0,4,4,4,4,4,4,16,0,0,0,0,0,0
292,12,4,4,4,4,4,0,0,4,0,0,4,4,4,4,4,4,0,22,22,22,16,16,16
293,12,12,4,4,4,4,0,0,0,0,0,4,4,8,4,4,0,0,0,0,0,16,16,16
294,0,0,0,0,0,6,6,6,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,21
295,12,4,4,0,4,0,0,0,4,0,8,4,0,4,4,4,0,0,0,0,0,0,0,16
296,12,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0
297,12,12,6,4,4,4,12,0,10,0,0,4,4,4,8,4,4,16,22,0,22,0,0,6
298,5,6,6,3,6,6,6,6,6,0,0,0,0,0,0,11,0,0,0,0,21,21,21,21
300,4,4,4,0,0,0,0,0,0,0,0,0,4,4,8,4,0,0,0,0,21,21,21,21
301,1,12,3,15,15,3,3,3,3,3,3,6,6,1,3,3,6,6,6,6,6,6,18,6
302,12,4,4,0,0,4,10,0,0,8,0,4,4,4,4,4,0,0,0,16,8,21,21,16
303,6,6,6,6,10,10,10,6,10,10,10,10,1,10,10,9,8,8,8,8,8,8,8,1
304,12,12,4,0,12,4,0,0,0,0,12,4,4,4,4,8,0,0,0,16,16,16,3,16
305,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,21
306,12,4,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0
307,12,4,0,0,0,6,6,10,0,0,0,4,0,4,4,4,0,0,0,0,4,0,0,16
308,5,6,6,3,6,6,6,6,6,0,0,0,0,0,0,11,0,0,0,16,8,21,8,8
309,10,1,1,7,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1
312,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,14,1,1,1,11,1,11,1
314,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,18,1
321,3,15,15,15,1,1,15,9,9,9,1,3,3,1,1,1,1,1,1,1,1,18,18,1
323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
325,10,10,1,1,1,1,1,1,1,1,1,1,14,1,1,1,14,1,1,1,11,1,11,1
326,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
327,10,10,10,10,10,7,1,1,14,14,14,14,14,14,14,14,14,14,1,1,11,11,11,11
329,3,1,1,15,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
330,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,11,1,11,1
331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,10,10,10,10,10,1,1,1,1,1,1,1,14,14,1,14,14,14,1,1,11,1,11,1
334,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
337,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
338,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,1,15,1,15,1,1,15,15,9,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
343,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,18,18,1
345,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,5,5
346,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
347,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
348,12,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
