territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
2316,0.11517844993912242,0.18840704124239327,0.019298837574734353,0.020154627389605315,0.487696523887622,0.45623151164116016,19899.166666666668,24921.083333333332,7.3228591303270845,0.08557898148709615,-3.1465012246461868,0.2523681896226808,Чебаркульский муниципальный район,Чебаркульский,Челябинская область,муниципальный район,3,0,330.8,28564.0,60279.1,0.0,54.82718262114604,60.51839450100396,Сельские и малые,5.801513963149536,10.259902462669,11.006740722303824,11.517844993912242,q3
2317,0.09594386836973097,0.1643520308706831,0.014481968817018525,0.01332839837865106,0.4865521309246213,0.45510389822241043,19429.75,22971.083333333332,6.840816250095212,-0.11535704383674653,-3.1448232702210865,0.18226345338119798,Чесменский муниципальный район,Чесменский,Челябинская область,муниципальный район,3,0,287.6,15114.0,53848.6,0.0,53.72849011472434,60.57130171350288,Сельские и малые,5.661570625846892,9.623376745580666,10.893931684103586,9.594386836973097,q2
2318,0.10507953685284639,0.13607853934810765,0.057311596676726924,0.05735194482801736,0.3894110410081119,0.37932108138497883,33039.75,38471.083333333336,3.099900249526126,0.004034815129043412,-1.0089959623133082,0.16438784595323308,городской округ город Ярославль,Ярославль,Ярославская область,городской округ,0,4,417.9,567443.0,76713.9,1.0,57.63360504401472,39.8566901907736,Крупные и средние города,6.03524216945387,13.248895582764574,11.247838196490088,10.507953685284638,q5 (высокая)
2320,0.11041475581722669,0.14571288329896623,0.04889443657914739,0.04873339878766511,0.410966004447547,0.3987788092280073,28276.583333333332,33145.75,3.5298127481739536,-0.01610377914822783,-1.2187195219539704,0.17219784332737054,городской округ город Рыбинск,Рыбинск,Ярославская область,городской округ,0,4,375.0,171810.0,72473.2,1.0,58.057818805133806,38.82169295172533,Крупные и средние города,5.926926025970411,12.054144494056013,11.190972117331038,11.041475581722668,q4
2321,0.14806391507947037,0.19862464881172046,0.010255559456527863,0.008696557657756081,0.5284397618379784,0.48592812084634573,20075.75,23672.583333333332,5.056073373225009,-0.15590017987717822,-4.251164099163263,0.17916308647663626,Большесельский муниципальный район,Большесельский,Ярославская область,муниципальный район,3,0,371.2,9122.0,50677.7,0.0,57.724032588920686,38.98323193564646,Сельские и малые,5.916741000912046,9.118444357271645,10.833241250611243,14.806391507947037,q4
2322,0.140378776044035,0.18062026963467673,0.015203467387674434,0.016269834095747632,0.49079322468218295,0.4631044959798177,22652.916666666668,26288.916666666668,4.024149359064172,0.10663667080731981,-2.7688728702365273,0.16050913237809694,Борисоглебский муниципальный район,Борисоглебский,Ярославская область,муниципальный район,3,0,387.0,11831.0,52498.4,0.4562589806440706,57.32743594312295,38.9843653823108,Сельские и малые,5.958424693029782,9.378478484253662,10.86853797192483,14.037877604403501,q5 (высокая)
2323,0.20982510542580038,0.24785096088956024,0.008138005987342602,0.008733600673521148,0.5096921239700767,0.4812529123276661,20914.25,24536.583333333332,3.802585546375986,0.05955946861785459,-2.843921164241059,0.17319929394232791,Брейтовский муниципальный район,Брейтовский,Ярославская область,муниципальный район,3,0,345.2,5332.0,45626.1,0.0,58.35718403148546,37.84719491424492,Сельские и малые,5.844123959209273,8.5814816812986,10.728235200183203,20.982510542580037,q4
2324,0.14003089099038363,0.18344496166694943,0.026747394360931726,0.022204156850018555,0.48145952328694624,0.4711849581609813,22241.25,25024.833333333332,4.34140706765658,-0.4543237510913172,-1.0274565125964918,0.1251540868131662,Гаврилов-Ямский муниципальный район,Гаврилов-Ямский,Ярославская область,муниципальный район,3,1,384.4,23809.0,62073.5,0.6542063925406358,57.33347520124376,39.886152090665185,Сельские и малые,5.951683677096137,10.077818939438902,11.036074445767047,14.003089099038363,q5 (высокая)
2325,0.12491765916020205,0.16653270006985013,0.018834371284864145,0.01819914992537505,0.511719973855315,0.49127303272672385,20906.833333333332,23706.833333333332,4.161504090964809,-0.06352213594890965,-2.0446941128591134,0.13392750376671114,Даниловский муниципальный район,Даниловский,Ярославская область,муниципальный район,3,1,361.5,20497.0,54092.9,0.6632677952871152,58.12085373018443,40.11502398134397,Сельские и малые,5.890262041598819,9.928033812954128,10.898458217774735,12.491765916020205,q4
2326,0.117842631210053,0.16290343069279606,0.014134370850570668,0.015034185579403073,0.5223851274624767,0.4938770365631299,19963.0,22677.25,4.506079948274305,0.08998147288324046,-2.8508090899346747,0.13596403346190455,Любимский муниципальный район,Любимский,Ярославская область,муниципальный район,3,0,352.8,9732.0,48998.8,0.5144882860665845,58.32525181711848,40.74532985899348,Сельские и малые,5.865901324132636,9.183174703903413,10.799551086996965,11.784263121005301,q4
2327,0.1516782229532283,0.20496123870746516,0.017998873209901938,0.01812586688677516,0.45550895626172605,0.43207028215661064,23263.583333333332,26412.416666666668,5.328301575423685,0.0126993676873223,-2.3438674105115407,0.13535461361283563,Мышкинский муниципальный район,Мышкинский,Ярославская область,муниципальный район,3,1,365.5,9051.0,62791.0,0.6076676610319302,57.76399485511642,38.19867665504056,Сельские и малые,5.901266279189834,9.11063052782717,11.047567030084219,15.16782229532283,q4
2328,0.15555660910040522,0.21448381741409087,0.013831255797903971,0.01291861322422031,0.4119616916098647,0.38265372818976834,21272.583333333332,23793.5,5.892720831368564,-0.09126425736836613,-2.930796342009634,0.1185054314826206,Некоузский муниципальный район,Некоузский,Ярославская область,муниципальный район,3,1,359.9,11435.0,58673.1,0.0,57.95085306510197,37.88832018852192,Сельские и малые,5.885826215084985,9.344434106456882,10.97973663843097,15.555660910040523,q4
2329,0.13595594834967037,0.18590506581807134,0.01509752500515493,0.013660264785240265,0.5134464858292542,0.5055137381059656,22147.75,24601.916666666668,4.994911746840097,-0.14372602199146656,-0.7932747723288669,0.11080884815237058,Некрасовский муниципальный район,Некрасовский,Ярославская область,муниципальный район,3,1,373.3,19480.0,55614.7,0.4866016427104723,57.65756525517339,40.38663283653984,Сельские и малые,5.922382385920538,9.877143577196525,10.926202833783405,13.595594834967036,q4
2330,0.13654111196683594,0.19511675460236744,0.015932004232522272,0.012169273167314127,0.49834707394370215,0.4677190820375561,19893.0,22900.5,5.85756426355315,-0.37627310652081447,-3.062799190614607,0.15118383350927456,Первомайский муниципальный район,Первомайский,Ярославская область,муниципальный район,3,0,355.4,8362.0,50142.8,0.5243960774934227,58.54313317617142,39.90545633888851,Сельские и малые,5.8732439157205505,9.03145291191651,10.8226302137909,13.654111196683594,q4
2332,0.11346884170182486,0.1564169586748903,0.009176275152388481,0.012531409022190866,0.48755187383346194,0.47922973622870685,19745.75,22306.083333333332,4.294811697306544,0.3355133869802384,-0.8322137604755087,0.12966503340381252,Пошехонский муниципальный район,Пошехонский,Ярославская область,муниципальный район,3,0,348.8,10190.0,45040.6,0.4966633954857704,58.5731382014165,38.96774356181301,Сельские и малые,5.8544986920348245,9.229162126216771,10.715319584216848,11.346884170182486,q4
2333,0.130167751339378,0.16958833553888428,0.032204034091797985,0.03137216318794595,0.46033903300251294,0.44666520117257363,25511.75,29480.5,3.9420584199506283,-0.08318709038520333,-1.367383182993931,0.1555655727262928,Ростовский муниципальный район,Ростовский,Ярославская область,муниципальный район,0,1,393.2,57986.0,59404.8,0.7265029489876866,57.09643214274202,39.348650578365955,Крупные и средние города,5.974318388273011,10.967956881081538,10.992130310166747,13.0167751339378,q5 (высокая)
