id,beh,beh_name,switches_beh,beh_seq,macro,sub
717,3,Транспортная корзина,6,133111333333301110000000,3,0
718,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
719,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
720,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
721,1,Продукты и маркетплейсы,2,111111333111111111111111,3,0
722,3,Транспортная корзина,0,333333333333333333333333,3,1
723,0,Базовая корзина малых городов,4,110000003333110000000000,3,1
725,3,Транспортная корзина,0,333333333333333333333333,3,2
726,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
727,4,Общепит и услуги,0,444444444444444444444444,0,4
731,0,Базовая корзина малых городов,1,000000000000003333333333,0,4
734,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
735,3,Транспортная корзина,0,333333333333333333333333,3,1
736,3,Транспортная корзина,1,333333333333300000000000,3,0
737,1,Продукты и маркетплейсы,3,333333300033111111111111,3,0
738,3,Транспортная корзина,0,333333333333333333333333,0,1
739,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
741,0,Базовая корзина малых городов,1,000000000000000000333333,0,4
742,3,Транспортная корзина,1,333333333333300000000000,3,0
743,0,Базовая корзина малых городов,1,333330000000000000000000,3,1
744,3,Транспортная корзина,1,333333333333333333333000,3,0
745,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
746,1,Продукты и маркетплейсы,7,331111133330111110000100,3,0
747,0,Базовая корзина малых городов,3,000000003100000000000000,3,1
748,0,Базовая корзина малых городов,3,300000000444444443333333,0,4
749,1,Продукты и маркетплейсы,2,113333333333331111111111,3,0
751,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
752,3,Транспортная корзина,2,333333333333331000000000,3,1
753,3,Транспортная корзина,4,333333333333300010000001,3,0
754,0,Базовая корзина малых городов,3,000033300000000033333333,0,4
755,0,Базовая корзина малых городов,3,300030000000000000000000,3,1
756,3,Транспортная корзина,2,333333303333333333333333,0,1
757,4,Общепит и услуги,2,333344444444444443333333,2,5
758,3,Транспортная корзина,2,133333333333333111111111,3,0
760,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
761,1,Продукты и маркетплейсы,2,133331111111111111111111,3,0
763,4,Общепит и услуги,2,000004444444444433333333,0,4
764,0,Базовая корзина малых городов,6,111333331000331111000000,3,0
765,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
766,0,Базовая корзина малых городов,1,000000000000333333333333,0,3
767,0,Базовая корзина малых городов,1,000000000000003333333333,0,4
769,1,Продукты и маркетплейсы,4,111111100000111000000111,3,0
770,3,Транспортная корзина,4,333333333333311110333111,3,0
771,3,Транспортная корзина,4,333333333333311001100000,3,0
773,3,Транспортная корзина,6,133333333333133333001000,3,0
774,0,Базовая корзина малых городов,4,333333333303100000000000,3,0
775,4,Общепит и услуги,0,444444444444444444444444,0,4
776,2,Дорогая корзина без онлайна,7,322223222222222224422232,0,4
777,4,Общепит и услуги,4,422244444444442244444444,0,4
778,2,Дорогая корзина без онлайна,1,422222222222222222222222,0,4
779,3,Транспортная корзина,4,222233333333322220333333,0,4
780,3,Транспортная корзина,4,322233333333332223333333,1,2
781,2,Дорогая корзина без онлайна,3,322233333332222222222222,1,4
782,4,Общепит и услуги,4,422244444444442244444444,0,4
783,0,Базовая корзина малых городов,5,322233333333022000000000,1,2
784,2,Дорогая корзина без онлайна,4,322233332222222223333333,1,2
785,4,Общепит и услуги,4,422444444444442444444444,0,4
787,3,Транспортная корзина,7,323333333333001110000300,3,2
788,2,Дорогая корзина без онлайна,5,332232244444422222222222,1,2
789,3,Транспортная корзина,0,333333333333333333333333,1,2
790,3,Транспортная корзина,0,333333333333333333333333,3,2
791,0,Базовая корзина малых городов,3,222222223333331100000000,1,2
792,2,Дорогая корзина без онлайна,5,222222222233320020000000,1,2
793,0,Базовая корзина малых городов,3,322233333333000000000000,1,2
794,2,Дорогая корзина без онлайна,5,322223222222222243333333,1,2
795,0,Базовая корзина малых городов,3,222333333222220000000000,1,2
796,3,Транспортная корзина,2,333333333333333331133333,3,2
797,3,Транспортная корзина,7,322223333333322333032222,1,2
798,0,Базовая корзина малых городов,3,333000000002222000000000,1,2
799,2,Дорогая корзина без онлайна,4,222222222222222020002222,1,3
800,3,Транспортная корзина,2,333333333333332233333333,1,2
801,3,Транспортная корзина,3,222222222333333333300001,1,2
802,3,Транспортная корзина,1,333333333333300000000000,3,2
803,2,Дорогая корзина без онлайна,5,222223333222222220032222,1,2
804,0,Базовая корзина малых городов,2,222233333333300000000000,3,2
805,3,Транспортная корзина,4,332333333332222233333333,1,2
806,3,Транспортная корзина,0,333333333333333333333333,3,2
807,2,Дорогая корзина без онлайна,7,322220000032222200022233,1,2
808,0,Базовая корзина малых городов,5,133313333311100000000000,3,2
809,4,Общепит и услуги,0,444444444444444444444444,0,4
810,1,Продукты и маркетплейсы,3,111111111111033331111111,3,1
811,3,Транспортная корзина,2,333333344444433333333333,0,1
812,4,Общепит и услуги,0,444444444444444444444444,0,4
813,4,Общепит и услуги,2,000000044444444443333333,0,4
814,1,Продукты и маркетплейсы,2,111111111111003333333333,3,1
815,0,Базовая корзина малых городов,1,111111111000000000000000,3,1
817,0,Базовая корзина малых городов,2,000000000000000003333330,3,1
818,0,Базовая корзина малых городов,2,000000000004444333333333,0,4
819,4,Общепит и услуги,1,444444444444444433333333,0,1
820,3,Транспортная корзина,3,000344444444443333333333,0,4
821,1,Продукты и маркетплейсы,2,111111111111000000333333,3,1
822,1,Продукты и маркетплейсы,0,111111111111111111111111,3,1
823,1,Продукты и маркетплейсы,3,333111111111333331111111,3,1
824,4,Общепит и услуги,0,444444444444444444444444,0,4
825,1,Продукты и маркетплейсы,4,111111111110000001110111,3,1
826,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
827,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
828,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
829,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
830,3,Транспортная корзина,2,333333330033333333333333,0,1
831,1,Продукты и маркетплейсы,3,111111111111111111110110,3,0
832,1,Продукты и маркетплейсы,2,111111111111113331111111,3,0
833,1,Продукты и маркетплейсы,5,111111111111101001110000,3,0
834,3,Транспортная корзина,3,111133333333333311113333,3,0
835,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
836,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
838,1,Продукты и маркетплейсы,2,111111111111111111110111,3,0
839,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
840,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
841,4,Общепит и услуги,1,444444444444444443333333,0,1
842,4,Общепит и услуги,2,442444444444444444444444,0,4
843,2,Дорогая корзина без онлайна,1,444444422222222222222222,0,4
844,2,Дорогая корзина без онлайна,4,222220022222222022222222,1,3
846,2,Дорогая корзина без онлайна,2,400000000000222222222222,1,2
847,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
848,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
849,0,Базовая корзина малых городов,3,332223333333300000000000,3,2
851,0,Базовая корзина малых городов,4,322223333222220000000000,1,2
852,0,Базовая корзина малых городов,2,222222222223300000000000,1,2
853,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
854,2,Дорогая корзина без онлайна,2,222222222222222022222222,1,3
855,2,Дорогая корзина без онлайна,2,222222222222322222222222,1,2
856,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
857,2,Дорогая корзина без онлайна,2,222222222222220222222222,1,3
859,2,Дорогая корзина без онлайна,1,222222222222222000000000,1,2
860,4,Общепит и услуги,3,222222244444442244444444,0,2
870,2,Дорогая корзина без онлайна,2,222222222222222220333333,1,2
871,2,Дорогая корзина без онлайна,5,233222222222222223332233,1,2
872,4,Общепит и услуги,0,444444444444444444444444,1,2
873,2,Дорогая корзина без онлайна,2,222222222222200000222222,1,3
874,0,Базовая корзина малых городов,4,223233333300000000000000,1,2
875,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
876,2,Дорогая корзина без онлайна,5,222222222223332233322233,1,2
877,2,Дорогая корзина без онлайна,4,222222222223320000000022,3,2
878,2,Дорогая корзина без онлайна,2,222222222222222002222222,1,3
879,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
880,2,Дорогая корзина без онлайна,1,222222222222222200000000,3,2
881,3,Транспортная корзина,0,333333333333333333333333,1,2
882,2,Дорогая корзина без онлайна,2,222222222223333330000000,3,2
883,2,Дорогая корзина без онлайна,4,440000002222220022222222,1,3
884,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
885,3,Транспортная корзина,4,322233333333330000000002,1,2
886,2,Дорогая корзина без онлайна,2,222222222222220000222222,1,3
888,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
889,2,Дорогая корзина без онлайна,2,222222222232222222222222,1,2
890,4,Общепит и услуги,0,444444444444444444444444,0,4
891,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
892,4,Общепит и услуги,2,000000444444444443333333,0,4
895,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
896,4,Общепит и услуги,0,444444444444444444444444,0,4
897,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
898,0,Базовая корзина малых городов,5,113111333111000000000000,3,0
899,0,Базовая корзина малых городов,2,000000000000000000033330,3,0
900,1,Продукты и маркетплейсы,4,111111000011111110001111,3,0
901,0,Базовая корзина малых городов,2,000000000000003333333000,3,1
902,0,Базовая корзина малых городов,1,000000000000000003333333,3,1
903,0,Базовая корзина малых городов,1,000000000000000000000002,3,1
904,3,Транспортная корзина,4,333333333300111100000111,3,0
905,0,Базовая корзина малых городов,2,000000000000000000033000,3,1
907,0,Базовая корзина малых городов,6,222222222203300100000001,1,1
908,0,Базовая корзина малых городов,2,000000000000000003333000,0,1
909,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
911,0,Базовая корзина малых городов,1,000000000000000003333333,0,1
912,4,Общепит и услуги,4,000000444444444442333222,1,1
913,0,Базовая корзина малых городов,1,000000000000000003333333,3,1
914,0,Базовая корзина малых городов,0,000000000000000000000000,3,0
915,0,Базовая корзина малых городов,5,001110003311000000000000,3,0
916,2,Дорогая корзина без онлайна,1,422222222222222222222222,1,3
917,2,Дорогая корзина без онлайна,1,422222222222222222222222,1,3
918,4,Общепит и услуги,1,444444444444444444444333,0,4
920,0,Базовая корзина малых городов,2,000000000000003333330000,3,1
922,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
923,1,Продукты и маркетплейсы,1,111111111111111111100000,3,0
924,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
925,1,Продукты и маркетплейсы,3,011111111111111111101111,0,1
926,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
927,3,Транспортная корзина,4,300333344444433333333333,0,1
928,3,Транспортная корзина,2,333334444444443333333333,3,1
929,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
930,1,Продукты и маркетплейсы,2,111111111111111110000111,3,0
986,4,Общепит и услуги,1,444444444444444444443333,0,4
987,0,Базовая корзина малых городов,1,000000000000000000333333,0,4
988,4,Общепит и услуги,3,440044444444444443333333,0,4
989,0,Базовая корзина малых городов,2,000000000000433333333333,0,4
991,0,Базовая корзина малых городов,2,000000000000444333333333,0,1
992,0,Базовая корзина малых городов,1,000000000000033333333333,0,1
993,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
994,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
995,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
996,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
998,0,Базовая корзина малых городов,2,000000000000000000033330,0,1
999,0,Базовая корзина малых городов,2,001000000000000000000000,3,1
1001,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
1002,0,Базовая корзина малых городов,6,001011110010000000000000,3,0
1003,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1004,0,Базовая корзина малых городов,2,000001100000000000000000,3,1
1005,0,Базовая корзина малых городов,1,000000000000003333333333,0,1
1006,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1007,4,Общепит и услуги,1,444444444444444444444333,0,4
1008,4,Общепит и услуги,1,444444444444444443333333,0,4
1009,0,Базовая корзина малых городов,1,000000000000003333333333,0,4
1010,3,Транспортная корзина,2,333333300000333333333333,0,4
1011,1,Продукты и маркетплейсы,6,111333111111333333133111,0,4
1012,1,Продукты и маркетплейсы,1,111111111111111111110000,0,1
1013,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1014,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1015,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1016,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1017,1,Продукты и маркетплейсы,1,011111111111111111111111,3,1
1018,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1019,0,Базовая корзина малых городов,3,000000011111111110000011,3,1
1020,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1021,0,Базовая корзина малых городов,1,000000000000003333333333,3,1
1023,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1024,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1025,1,Продукты и маркетплейсы,1,000011111111111111111111,0,1
1026,0,Базовая корзина малых городов,2,000000000000000000011110,3,1
1027,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1028,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1029,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1030,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1031,1,Продукты и маркетплейсы,5,111111311111333331111113,3,0
1032,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1033,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1034,1,Продукты и маркетплейсы,2,111111111111111111110111,3,0
1035,1,Продукты и маркетплейсы,3,111111111111111111110110,3,0
1036,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1037,0,Базовая корзина малых городов,3,000000000000003311111333,3,1
1038,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1039,0,Базовая корзина малых городов,1,000000000000033333333333,0,1
1040,3,Транспортная корзина,4,111333333333331331111111,3,0
1041,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1044,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1047,0,Базовая корзина малых городов,3,000000000000300033333333,3,1
1048,3,Транспортная корзина,0,333333333333333333333333,3,0
1049,4,Общепит и услуги,4,000404444444444443333333,0,1
1051,3,Транспортная корзина,1,000003333333333333333333,0,1
1052,3,Транспортная корзина,2,133333333333330000000000,3,0
1053,0,Базовая корзина малых городов,5,000033100000000000110000,3,1
1054,3,Транспортная корзина,2,000004444444443333333333,3,1
1055,3,Транспортная корзина,0,333333333333333333333333,3,1
1056,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1057,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1058,0,Базовая корзина малых городов,2,003333333333300000000000,3,1
1059,3,Транспортная корзина,0,333333333333333333333333,3,0
1060,1,Продукты и маркетплейсы,2,111111111111111000000001,3,0
1061,3,Транспортная корзина,0,333333333333333333333333,3,0
1062,3,Транспортная корзина,3,133333333333333333333113,3,0
1063,0,Базовая корзина малых городов,2,000000000000000000003300,0,1
1064,1,Продукты и маркетплейсы,5,111111113311101111111100,3,0
1065,3,Транспортная корзина,2,111113333333333333311111,3,0
1066,0,Базовая корзина малых городов,2,000000000000000003300000,3,1
1067,1,Продукты и маркетплейсы,6,111111131133311133111111,3,0
1068,0,Базовая корзина малых городов,2,000000000000000333333000,3,1
1069,0,Базовая корзина малых городов,5,220000033333000000011100,3,1
1070,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1071,3,Транспортная корзина,0,333333333333333333333333,3,1
1072,0,Базовая корзина малых городов,2,000000000000000000033000,0,1
1107,4,Общепит и услуги,1,444444444444444444333333,0,4
1108,0,Базовая корзина малых городов,2,010000000000000000000000,3,1
1109,0,Базовая корзина малых городов,1,000000000000333333333333,0,4
1110,0,Базовая корзина малых городов,2,000000000000000003333322,0,4
1111,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
1112,0,Базовая корзина малых городов,2,000000000000000000033000,0,4
1113,0,Базовая корзина малых городов,3,111111110110000000000000,3,0
1115,1,Продукты и маркетплейсы,3,111111111110111110000000,3,0
1116,1,Продукты и маркетплейсы,3,111111111111111111011100,3,0
1117,4,Общепит и услуги,3,404444444444444443333333,0,1
1118,1,Продукты и маркетплейсы,4,111111111111111110111011,3,0
1119,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1120,0,Базовая корзина малых городов,2,000001100000000000000000,3,1
1121,0,Базовая корзина малых городов,2,000000000000000010000000,3,1
1122,0,Базовая корзина малых городов,7,111101133333310100000000,3,0
1123,0,Базовая корзина малых городов,3,110000000000111100000000,3,0
1124,0,Базовая корзина малых городов,6,011113133331110000000000,3,0
1125,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1126,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1127,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1128,0,Базовая корзина малых городов,3,111111101111000000000000,3,0
1129,0,Базовая корзина малых городов,3,101000000000000000000000,3,1
1130,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1131,3,Транспортная корзина,2,333330000000000333333333,3,1
1132,0,Базовая корзина малых городов,0,000000000000000000000000,3,0
1133,1,Продукты и маркетплейсы,2,111111000111111111111111,3,0
1134,4,Общепит и услуги,0,444444444444444444444444,0,4
1135,4,Общепит и услуги,1,444444444444444444333333,0,4
1136,4,Общепит и услуги,1,444444444444444443333333,0,4
1137,3,Транспортная корзина,0,333333333333333333333333,0,4
1138,0,Базовая корзина малых городов,1,000000000000000033333333,0,4
1139,3,Транспортная корзина,0,333333333333333333333333,0,4
1140,4,Общепит и услуги,2,000044444444444433333333,0,4
1141,4,Общепит и услуги,2,000000444444444443333333,0,4
1142,3,Транспортная корзина,0,333333333333333333333333,0,4
1143,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1144,1,Продукты и маркетплейсы,2,111111333333111111111111,3,0
1146,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1147,3,Транспортная корзина,0,333333333333333333333333,0,3
1148,3,Транспортная корзина,0,333333333333333333333333,3,2
1149,3,Транспортная корзина,0,333333333333333333333333,3,2
1150,4,Общепит и услуги,0,444444444444444444444444,0,5
1151,0,Базовая корзина малых городов,1,222200000000000000000000,1,3
1152,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
1153,3,Транспортная корзина,4,444000000030333333333333,3,2
1154,0,Базовая корзина малых городов,1,220000000000000000000000,1,3
1155,3,Транспортная корзина,0,333333333333333333333333,3,2
1157,0,Базовая корзина малых городов,2,000000000000000000030000,0,1
1158,0,Базовая корзина малых городов,1,000000000000000033333333,0,1
1159,3,Транспортная корзина,2,333133333333333333333333,3,2
1160,0,Базовая корзина малых городов,1,000000000000000033333333,0,1
1161,3,Транспортная корзина,2,300000000000333333333333,0,1
1163,0,Базовая корзина малых городов,2,300000000000000003333333,3,1
1164,0,Базовая корзина малых городов,10,300000003233000022020022,1,1
1165,0,Базовая корзина малых городов,3,000000000000444022222222,1,3
1166,3,Транспортная корзина,3,111111333333333330000011,3,0
1167,3,Транспортная корзина,5,103333333333330030000000,3,1
1168,0,Базовая корзина малых городов,2,000000000000333330000000,3,1
1169,4,Общепит и услуги,3,400044444444444443333333,0,4
1170,3,Транспортная корзина,0,333333333333333333333333,3,2
1171,3,Транспортная корзина,0,333333333333333333333333,3,2
1172,3,Транспортная корзина,0,333333333333333333333333,3,2
1173,3,Транспортная корзина,1,133333333333333333333333,3,0
1174,3,Транспортная корзина,0,333333333333333333333333,3,2
1175,3,Транспортная корзина,0,333333333333333333333333,3,2
1176,4,Общепит и услуги,0,444444444444444444444444,0,4
1178,3,Транспортная корзина,6,333333333313300333311110,0,1
1179,0,Базовая корзина малых городов,2,000000000000000000023333,0,4
1180,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
1181,0,Базовая корзина малых городов,1,000000000000003333333333,0,4
1184,0,Базовая корзина малых городов,2,400000000000000002222222,0,4
1185,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1186,4,Общепит и услуги,0,444444444444444444444444,2,5
1187,0,Базовая корзина малых городов,2,000000000000000023333333,0,4
1188,4,Общепит и услуги,0,444444444444444444444444,0,4
1189,3,Транспортная корзина,4,133333333333303333333330,3,0
1190,4,Общепит и услуги,0,444444444444444444444444,0,4
1191,3,Транспортная корзина,1,003333333333333333333333,3,1
1192,3,Транспортная корзина,0,333333333333333333333333,3,0
1193,3,Транспортная корзина,8,003333303000300333333330,3,1
1194,3,Транспортная корзина,3,333333111110033333333333,3,0
1195,1,Продукты и маркетплейсы,9,001331111111301000110000,3,0
1196,3,Транспортная корзина,2,333333333333333331111133,3,0
1197,0,Базовая корзина малых городов,3,000003000000003333333333,0,1
1198,4,Общепит и услуги,1,444444444444444444444333,0,4
1200,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1201,1,Продукты и маркетплейсы,2,111111111311111111111111,3,0
1203,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1204,1,Продукты и маркетплейсы,2,111111111111001111111111,3,0
1205,1,Продукты и маркетплейсы,2,111111111111110111111111,3,0
1206,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1207,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
1208,1,Продукты и маркетплейсы,2,111311111111111111111111,3,0
1209,0,Базовая корзина малых городов,2,000000000000000000000100,0,1
1210,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1211,0,Базовая корзина малых городов,2,000000000000000000033000,0,1
1212,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
1213,0,Базовая корзина малых городов,6,000111110000011011110000,3,1
1214,1,Продукты и маркетплейсы,4,111111110001111111000111,3,0
1215,1,Продукты и маркетплейсы,1,011111111111111111111111,3,0
1217,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1218,1,Продукты и маркетплейсы,3,111111111111100001111110,3,1
1219,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1220,1,Продукты и маркетплейсы,4,111110111111111110111111,3,0
1221,0,Базовая корзина малых городов,1,000000000000003333333333,3,1
1222,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1223,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1224,4,Общепит и услуги,0,444444444444444444444444,0,4
1225,3,Транспортная корзина,0,333333333333333333333333,0,4
1226,0,Базовая корзина малых городов,2,000000000004433333333333,0,4
1227,0,Базовая корзина малых городов,1,000000000000000000333333,0,3
1228,0,Базовая корзина малых городов,1,000000000000003333333333,0,3
1229,0,Базовая корзина малых городов,2,000000000044443333333333,0,4
1230,3,Транспортная корзина,2,333333344444433333333333,0,4
1231,4,Общепит и услуги,3,400004444444444443333333,1,3
1232,0,Базовая корзина малых городов,1,000000000000000003333333,0,4
1233,4,Общепит и услуги,0,444444444444444444444444,0,4
1234,0,Базовая корзина малых городов,1,000000000000000333333333,0,4
1235,0,Базовая корзина малых городов,3,000003300000003333333333,1,3
1236,4,Общепит и услуги,1,444444444444444443333333,0,4
1237,0,Базовая корзина малых городов,1,000000000000000003333333,0,4
1238,3,Транспортная корзина,2,000000444444444333333333,0,4
1240,3,Транспортная корзина,2,303333333333333333333333,1,3
1241,0,Базовая корзина малых городов,1,000000000000003333333333,1,3
1242,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1243,4,Общепит и услуги,2,344444444444444444444333,1,3
1244,0,Базовая корзина малых городов,1,110000000000000000000000,3,1
1246,3,Транспортная корзина,0,333333333333333333333333,3,1
1249,3,Транспортная корзина,0,333333333333333333333333,3,1
1250,0,Базовая корзина малых городов,1,000000000000333333333333,1,3
1251,1,Продукты и маркетплейсы,2,111113333333311111111111,3,0
1252,3,Транспортная корзина,4,330033000000000333333333,0,1
1253,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1254,3,Транспортная корзина,0,333333333333333333333333,3,0
1256,3,Транспортная корзина,1,111333333333333333333333,3,1
1257,0,Базовая корзина малых городов,4,111113333333011000000000,3,1
1258,4,Общепит и услуги,0,444444444444444444444444,0,4
1259,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1260,0,Базовая корзина малых городов,1,000000000000000003333333,0,4
1261,0,Базовая корзина малых городов,3,300033333300000000000000,0,1
1262,0,Базовая корзина малых городов,2,000000000000000003333000,0,4
1264,3,Транспортная корзина,3,333333333311333311111111,3,0
1265,0,Базовая корзина малых городов,1,333000000000000000000000,3,1
1266,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1267,1,Продукты и маркетплейсы,5,133333133332111111111111,3,0
1268,0,Базовая корзина малых городов,7,003000033311110000111000,3,1
1269,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1270,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1271,1,Продукты и маркетплейсы,2,111111131111111111111111,3,0
1272,1,Продукты и маркетплейсы,1,111111111111111000000000,3,0
1273,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1274,1,Продукты и маркетплейсы,4,131333333311111111111111,3,0
1275,3,Транспортная корзина,0,333333333333333333333333,3,1
1276,0,Базовая корзина малых городов,2,233333333333000000000000,3,0
1277,0,Базовая корзина малых городов,1,111111111111000000000000,3,0
1278,1,Продукты и маркетплейсы,4,133333333311111100000111,3,0
1279,1,Продукты и маркетплейсы,4,111111133333311111001111,3,0
1280,1,Продукты и маркетплейсы,2,111111111111111110000111,3,0
1281,0,Базовая корзина малых городов,1,111000000000000000000000,3,1
1282,3,Транспортная корзина,1,333333333333331111111111,3,0
1284,0,Базовая корзина малых городов,3,100033300000000000000000,3,0
1285,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1286,1,Продукты и маркетплейсы,7,111111031111111111010111,3,0
1287,0,Базовая корзина малых городов,1,300000000000000000000000,3,1
1288,1,Продукты и маркетплейсы,3,101111111111111111000000,3,0
1289,3,Транспортная корзина,1,333333333333333333000000,3,0
1290,0,Базовая корзина малых городов,1,333333333333000000000000,3,0
1291,1,Продукты и маркетплейсы,1,333311111111111111111111,3,0
1292,0,Базовая корзина малых городов,5,113331133331111000000000,3,0
1293,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1294,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
1295,0,Базовая корзина малых городов,6,111001003111000000000000,3,0
1296,1,Продукты и маркетплейсы,4,131133333333111111111111,3,0
1297,1,Продукты и маркетплейсы,3,332222233331111111111111,3,0
1298,1,Продукты и маркетплейсы,4,111111333331111111000001,3,0
1299,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1300,3,Транспортная корзина,3,111333333333330000000001,3,0
1301,0,Базовая корзина малых городов,2,000011111100000000000000,3,1
1302,0,Базовая корзина малых городов,4,000033330000000033333300,3,1
1303,4,Общепит и услуги,1,444444444444444443333333,0,4
1304,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1305,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
1306,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
1308,0,Базовая корзина малых городов,2,000000000000000000030000,0,1
1309,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1310,0,Базовая корзина малых городов,6,000011100000000300330000,3,0
1311,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1312,0,Базовая корзина малых городов,7,111110013333010000000011,3,0
1313,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1314,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
1315,3,Транспортная корзина,5,300333300004433333333333,3,1
