id,name,short,region,mo_type,lat,lon,macro,sub,switches_macro,switches_sub,population,wage,market_access,urban_share,total_2024,total_2023
278,Медведевский муниципальный район,Медведевский,Республика Марий Эл,муниципальный район,56.61520025162845,47.75631870612259,0,1,0,0,67769.0,57759.1,352.3,0.37958358541516035,30837.0,25346.0
279,Моркинский муниципальный район,Моркинский,Республика Марий Эл,муниципальный район,56.44305984128089,48.943102266429875,3,0,0,6,25758.0,45105.3,346.2,0.33224629241400727,17841.833333333332,16105.0
280,Новоторъяльский муниципальный район,Новоторъяльский,Республика Марий Эл,муниципальный район,57.035019940510665,48.63076184450796,3,0,0,0,13402.0,42378.1,337.4,0.416430383524847,19198.916666666668,16640.583333333332
281,Оршанский муниципальный район,Оршанский,Республика Марий Эл,муниципальный район,56.92228199042281,48.00812194125337,3,0,0,3,12182.0,47456.7,343.8,0.4469709407322279,19016.0,17043.583333333332
282,Параньгинский муниципальный район,Параньгинский,Республика Марий Эл,муниципальный район,56.72244448435371,49.44623497557003,3,0,0,0,13008.0,41324.6,335.3,0.4051353013530135,17596.75,15282.666666666666
283,Сернурский муниципальный район,Сернурский,Республика Марий Эл,муниципальный район,57.03668963942661,49.17713459097276,3,1,0,0,21264.0,51576.7,337.2,0.37655191873589167,21032.833333333332,17761.25
284,Советский муниципальный район,Советский,Республика Марий Эл,муниципальный район,56.72310847723871,48.45249821756676,3,1,0,0,26112.0,47480.4,343.1,0.3997012867647059,20592.416666666668,18356.583333333332
285,Юринский муниципальный район,Юринский,Республика Марий Эл,муниципальный район,56.55310092595018,46.0716215980334,3,0,0,0,5947.0,45485.1,333.9,0.4149991592399529,19150.0,16892.333333333332
287,Ардатовский муниципальный район,Ардатовский,Республика Мордовия,муниципальный район,54.85354183903126,46.12854063446628,3,0,0,0,23694.0,50305.4,359.1,0.5421203680256605,17373.333333333332,15608.166666666666
288,Атюрьевский муниципальный район,Атюрьевский,Республика Мордовия,муниципальный район,54.34827192814165,43.291064509466075,3,0,0,0,9012.0,37086.3,362.5,0.0,19163.75,16242.666666666666
289,Атяшевский муниципальный район,Атяшевский,Республика Мордовия,муниципальный район,54.61748605634483,46.06528331860304,3,0,0,0,17246.0,53073.3,358.4,0.34610924272295024,20193.083333333332,17642.083333333332
290,Большеберезниковский муниципальный район,Большеберезниковский,Республика Мордовия,муниципальный район,54.197338522576615,45.93677017252476,3,0,0,0,11711.0,43037.1,357.0,0.0,17755.416666666668,15835.5
292,Дубенский муниципальный район,Дубенский,Республика Мордовия,муниципальный район,54.38778838241557,46.37773299090117,3,0,0,0,11280.0,51253.2,356.6,0.0,17354.333333333332,15316.083333333334
293,Ельниковский муниципальный район,Ельниковский,Республика Мордовия,муниципальный район,54.65372269313348,43.860321211747475,3,0,0,0,9068.0,45661.0,360.1,0.0,20156.583333333332,17688.5
294,Зубово-Полянский муниципальный район,Зубово-Полянский,Республика Мордовия,муниципальный район,54.0872164537796,42.69916672904251,3,1,0,4,45470.0,40550.3,368.6,0.5007037607213547,23006.5,19682.5
295,Инсарский муниципальный район,Инсарский,Республика Мордовия,муниципальный район,53.80733663467706,44.39425351706732,3,0,0,2,11516.0,52361.3,360.1,0.6611670718999653,21668.666666666668,18385.583333333332
296,Ичалковский муниципальный район,Ичалковский,Республика Мордовия,муниципальный район,54.70082521655572,45.37515187162084,3,0,0,0,16897.0,51547.6,360.8,0.0,21397.75,17905.166666666668
297,Кадошкинский муниципальный район,Кадошкинский,Республика Мордовия,муниципальный район,54.07616655360875,44.3490316885466,3,0,0,0,6593.0,47389.6,359.1,0.5775822842408616,21286.333333333332,18218.333333333332
298,Ковылкинский муниципальный район,Ковылкинский,Республика Мордовия,муниципальный район,54.07688228633443,43.90059348981885,3,1,0,0,35879.0,49393.3,363.6,0.5391454611332535,22917.916666666668,19827.583333333332
300,Краснослободский муниципальный район,Краснослободский,Республика Мордовия,муниципальный район,54.405801778984106,43.888556787072346,3,0,0,0,21456.0,46337.1,362.2,0.40105331841909025,20428.416666666668,17468.916666666668
